0	,1	,0.0150177451	,0.2081188262	,3.0543792248	,1.0465161043	,-2.6172790527	,0.5299374300	,2.2508397102	,-2.6172278563
0	,1	,0.0148506397	,0.2206747532	,3.0542821884	,1.0464920241	,-2.6172831059	,0.5299612719	,2.2507669926	,-2.6172443072
0	,1	,0.0153625999	,0.2309663445	,3.0542781353	,1.0464719969	,-2.6173191071	,0.5300575930	,2.2507946491	,-2.6171594302
0	,1	,0.0152636543	,0.2326032817	,3.0543708801	,1.0464557844	,-2.6172468662	,0.5300018030	,2.2508029938	,-2.6172242800
0	,1	,0.0158262756	,0.2277660668	,3.0543539524	,1.0464474398	,-2.6172788143	,0.5300730902	,2.2507946491	,-2.6172121207
0	,1	,0.0156555735	,0.2563575804	,3.0543336868	,1.0464963156	,-2.6172623634	,0.5301095682	,2.2508070469	,-2.6172242800
0	,1	,0.0158602856	,0.2478426844	,3.0543181896	,1.0464998919	,-2.6172592640	,0.5301772791	,2.2508153915	,-2.6171718279
0	,1	,0.0161629859	,0.2465382218	,3.0543785095	,1.0464760500	,-2.6172871590	,0.5301567751	,2.2508111000	,-2.6171916167
0	,1	,0.0164026804	,0.2697103024	,3.0543498993	,1.0464801031	,-2.6172583103	,0.5301925379	,2.2507870197	,-2.6172040145
0	,1	,0.0163657255	,0.2678127587	,3.0543303490	,1.0464641291	,-2.6172106266	,0.5302483278	,2.2508111000	,-2.6171880404
0	,1	,0.0169589538	,0.2811325192	,3.0543019772	,1.0464112002	,-2.6172187328	,0.5302526194	,2.2507667542	,-2.6172161738
0	,1	,0.0170613192	,0.2743321657	,3.0543501377	,1.0464801031	,-2.6172022820	,0.5303084093	,2.2507228851	,-2.6172123591
0	,1	,0.0170986224	,0.2747714520	,3.0543460846	,1.0464035708	,-2.6172394753	,0.5302921969	,2.2507388592	,-2.6171477477
0	,1	,0.0172296613	,0.2642257214	,3.0543582439	,1.0464646059	,-2.6172032356	,0.5303360659	,2.2508118153	,-2.6171801726
0	,1	,0.0177180283	,0.2804043293	,3.0542981625	,1.0463961798	,-2.6172518730	,0.5304407316	,2.2507145405	,-2.6171601454
0	,1	,0.0180782881	,0.2856691480	,3.0543260574	,1.0463921267	,-2.6172270775	,0.5304156977	,2.2507388592	,-2.6171396414
0	,1	,0.0179949198	,0.2733633816	,3.0543498993	,1.0464402872	,-2.6172032356	,0.5304881769	,2.2507748604	,-2.6171560923
0	,1	,0.0184025262	,0.2861539125	,3.0543146133	,1.0464657980	,-2.6172072887	,0.5305322844	,2.2507791519	,-2.6171436946
0	,1	,0.0191426333	,0.2705841660	,3.0543260574	,1.0464324194	,-2.6172115803	,0.5305761534	,2.2507672310	,-2.6170955340
0	,1	,0.0189974718	,0.2608523369	,3.0542659760	,1.0463923651	,-2.6171660423	,0.5305840212	,2.2506983280	,-2.6171804110
0	,1	,0.0191537961	,0.2687205672	,3.0543420315	,1.0464331347	,-2.6172072887	,0.5306646067	,2.2507269382	,-2.6170995871
0	,1	,0.0199078713	,0.2426101565	,3.0543460846	,1.0463725764	,-2.6171391010	,0.5307001311	,2.2507228851	,-2.6171117465
0	,1	,0.0208478402	,0.2503237426	,3.0543382168	,1.0463716227	,-2.6171629429	,0.5307239729	,2.2507553101	,-2.6170995871
0	,1	,0.0211274792	,0.2295496166	,3.0543301105	,1.0463885504	,-2.6171741486	,0.5307156283	,2.2506706715	,-2.6171360652
0	,1	,0.0211387649	,0.2287085056	,3.0543181896	,1.0463844973	,-2.6171596050	,0.5307871538	,2.2507309914	,-2.6171076933
0	,1	,0.0206732601	,0.2184272110	,3.0543539524	,1.0463639933	,-2.6171391010	,0.5308715540	,2.2507066727	,-2.6170793215
0	,1	,0.0204352252	,0.2157239616	,3.0543498993	,1.0463563639	,-2.6171710491	,0.5309359270	,2.2507266998	,-2.6170755068
0	,1	,0.0212906674	,0.2050338089	,3.0543141365	,1.0463885504	,-2.6171350479	,0.5308872896	,2.2506947517	,-2.6170917193
0	,1	,0.0223783068	,0.1667635143	,3.0542981625	,1.0463520724	,-2.6171638966	,0.5309712130	,2.2506947517	,-2.6170635859
0	,1	,0.0223706774	,0.1738490760	,3.0543582439	,1.0463682848	,-2.6170911789	,0.5309871870	,2.2506787777	,-2.6170635859
0	,1	,0.0224056542	,0.1385944039	,3.0543301105	,1.0463284689	,-2.6170790195	,0.5311269003	,2.2506589890	,-2.6170597712
0	,1	,0.0229029600	,0.1324020028	,3.0543422699	,1.0462996203	,-2.6171119213	,0.5311347681	,2.2506668568	,-2.6170838515
0	,1	,0.0225965772	,0.1073816568	,3.0543065071	,1.0462838846	,-2.6170914173	,0.5312031943	,2.2506222725	,-2.6170802752
0	,1	,0.0229772385	,0.0951889157	,3.0543098450	,1.0463127333	,-2.6170911789	,0.5312711436	,2.2506222725	,-2.6170030276
0	,1	,0.0219170060	,0.0789886266	,3.0543379784	,1.0462719637	,-2.6170551777	,0.5312627989	,2.2506222725	,-2.6170640627
0	,1	,0.0213778112	,0.0787386969	,3.0543177128	,1.0462922293	,-2.6170551777	,0.5313550669	,2.2506465912	,-2.6170638243
0	,1	,0.0221161600	,0.0485480092	,3.0543141365	,1.0463005739	,-2.6170716286	,0.5314068037	,2.2506508827	,-2.6170237700
0	,1	,0.0228307657	,0.0167091340	,3.0543301105	,1.0463129717	,-2.6171233654	,0.5314382750	,2.2506186962	,-2.6170237700
0	,1	,0.0220650770	,0.0054518599	,3.0542583466	,1.0462316710	,-2.6171159744	,0.5314819056	,2.2506303787	,-2.6170356909
0	,1	,0.0215470865	,-0.0179987233	,3.0542979240	,1.0463213164	,-2.6170511246	,0.5315100390	,2.2506589890	,-2.6170805136
0	,1	,0.0213511251	,-0.0178721081	,3.0543181896	,1.0462526518	,-2.6171035767	,0.5315937239	,2.2506308556	,-2.6169708411
0	,1	,0.0208304133	,-0.0354017206	,3.0543420315	,1.0463005739	,-2.6170799732	,0.5315934855	,2.2506630421	,-2.6170156638
0	,1	,0.0204092916	,-0.0381462462	,3.0543260574	,1.0462080675	,-2.6170954704	,0.5317055422	,2.2505908012	,-2.6170032660
0	,1	,0.0197309908	,-0.0459693819	,3.0543301105	,1.0462524134	,-2.6170589924	,0.5316650110	,2.2505548000	,-2.6169875304
0	,1	,0.0194614269	,-0.0610581860	,3.0542781353	,1.0462323862	,-2.6170313358	,0.5316936213	,2.2506268024	,-2.6170037428
0	,1	,0.0191018675	,-0.0808366612	,3.0543661118	,1.0462118822	,-2.6170468330	,0.5317939955	,2.2506189346	,-2.6169715563
0	,1	,0.0189839359	,-0.0796239674	,3.0543098450	,1.0461959082	,-2.6170477867	,0.5318094927	,2.2505869865	,-2.6169553439
0	,1	,0.0181220230	,-0.0868358165	,3.0543298721	,1.0462731558	,-2.6170239449	,0.5318898398	,2.2506070137	,-2.6169636885
0	,1	,0.0174352620	,-0.1092907786	,3.0542981625	,1.0462366778	,-2.6169836521	,0.5319332319	,2.2505590916	,-2.6169839541
0	,1	,0.0168953594	,-0.1178400889	,3.0543017387	,1.0462409693	,-2.6169350147	,0.5319410998	,2.2505950928	,-2.6169515292
0	,1	,0.0162852127	,-0.1195433438	,3.0543100834	,1.0461680132	,-2.6169991493	,0.5319892603	,2.2505791187	,-2.6169596354
0	,1	,0.0161292292	,-0.1166560873	,3.0542497635	,1.0461963850	,-2.6170032024	,0.5320331293	,2.2505869865	,-2.6169555823
0	,1	,0.0153546408	,-0.1335596144	,3.0543222427	,1.0462006766	,-2.6169712543	,0.5320655543	,2.2505185604	,-2.6169191043
0	,1	,0.0144433361	,-0.1137500480	,3.0542941093	,1.0461930472	,-2.6169672012	,0.5320612627	,2.2505104542	,-2.6169396083
0	,1	,0.0136804041	,-0.1190994978	,3.0543062687	,1.0461932856	,-2.6169316769	,0.5321773726	,2.2505714893	,-2.6169520060
0	,1	,0.0134494873	,-0.1231284589	,3.0543339252	,1.0461529928	,-2.6169235706	,0.5321890551	,2.2505185604	,-2.6168909709
0	,1	,0.0132075204	,-0.1303171962	,3.0543184280	,1.0461444098	,-2.6168954372	,0.5321490008	,2.2505428791	,-2.6169474761
0	,1	,0.0129361823	,-0.1164289266	,3.0542821884	,1.0461820799	,-2.6169316769	,0.5321563917	,2.2504985332	,-2.6169520060
0	,1	,0.0124384072	,-0.1161518991	,3.0542621613	,1.0461694437	,-2.6169359684	,0.5322238642	,2.2505190372	,-2.6169438998
0	,1	,0.0121118743	,-0.1329260767	,3.0543062687	,1.0461854178	,-2.6169400215	,0.5322763163	,2.2505469322	,-2.6168950240
0	,1	,0.0119489077	,-0.1347195506	,3.0542862415	,1.0461529928	,-2.6168913841	,0.5322484213	,2.2505190372	,-2.6169603507
0	,1	,0.0116854962	,-0.1103975922	,3.0542941093	,1.0461529928	,-2.6169037819	,0.5323166090	,2.2505071163	,-2.6168349425
0	,1	,0.0117877470	,-0.1155859977	,3.0542981625	,1.0461656290	,-2.6168913841	,0.5323404509	,2.2504949570	,-2.6169074217
0	,1	,0.0121030360	,-0.1420639157	,3.0543665886	,1.0461410719	,-2.6168954372	,0.5323843199	,2.2504551411	,-2.6168549697
0	,1	,0.0121441940	,-0.1148369834	,3.0543539524	,1.0461334425	,-2.6169078350	,0.5324284273	,2.2505030632	,-2.6169200579
0	,1	,0.0115417298	,-0.1103977710	,3.0543100834	,1.0461334425	,-2.6168997288	,0.5323840815	,2.2505197525	,-2.6168833415
0	,1	,0.0113102589	,-0.0903508440	,3.0543100834	,1.0461084086	,-2.6168634892	,0.5324203211	,2.2504715919	,-2.6168594996
0	,1	,0.0115065426	,-0.1045863479	,3.0543665886	,1.0460521418	,-2.6169078350	,0.5324281889	,2.2504465580	,-2.6168432871
0	,1	,0.0114024226	,-0.0974380448	,3.0543580055	,1.0460888582	,-2.6168718338	,0.5324601370	,2.2505035400	,-2.6168027560
0	,1	,0.0116188098	,-0.0898449793	,3.0543100834	,1.0461296278	,-2.6168396473	,0.5325125891	,2.2504756451	,-2.6168273131
0	,1	,0.0118226577	,-0.0962660015	,3.0543141365	,1.0460485655	,-2.6168997288	,0.5325280863	,2.2504673004	,-2.6168473403
0	,1	,0.0117034614	,-0.0904991925	,3.0543260574	,1.0460650164	,-2.6168437004	,0.5325597960	,2.2504470348	,-2.6168313662
0	,1	,0.0111379940	,-0.0851339549	,3.0542740822	,1.0460571486	,-2.6168684959	,0.5325833994	,2.2504270077	,-2.6168678443
0	,1	,0.0107592950	,-0.0715988576	,3.0543460846	,1.0460249621	,-2.6167836189	,0.5325960356	,2.2504477501	,-2.6168516318
0	,1	,0.0107977791	,-0.0586377457	,3.0542900562	,1.0460817057	,-2.6167919636	,0.5326761442	,2.2503824234	,-2.6167991797
0	,1	,0.0109222764	,-0.0544265881	,3.0542981625	,1.0460006434	,-2.6168198586	,0.5326964098	,2.2504150867	,-2.6167748610
0	,1	,0.0114020454	,-0.0545556396	,3.0543744564	,1.0460006434	,-2.6167950630	,0.5326923567	,2.2504270077	,-2.6167910735
0	,1	,0.0122626889	,-0.0545675382	,3.0543060303	,1.0460333067	,-2.6167960167	,0.5327038008	,2.2503788471	,-2.6167750994
0	,1	,0.0124980668	,-0.0476684570	,3.0543100834	,1.0460502344	,-2.6167876720	,0.5327591139	,2.2504191399	,-2.6168113391
0	,1	,0.0126820980	,-0.0330540091	,3.0543498993	,1.0459534365	,-2.6167836189	,0.5327872473	,2.2503829002	,-2.6167550723
0	,1	,0.0127338748	,-0.0349226967	,3.0542783737	,1.0460135180	,-2.6167433262	,0.5327626902	,2.2503829002	,-2.6167388598
0	,1	,0.0133613357	,-0.0362576097	,3.0543420315	,1.0459853846	,-2.6167795658	,0.5328151423	,2.2503502369	,-2.6167264620
0	,1	,0.0131251886	,-0.0279154181	,3.0543704033	,1.0459973055	,-2.6167442799	,0.5328110892	,2.2503709793	,-2.6166942755
0	,1	,0.0132272113	,-0.0239657890	,3.0543620586	,1.0459894377	,-2.6167161465	,0.5329195696	,2.2504072189	,-2.6167309920
0	,1	,0.0132533088	,-0.0075709969	,3.0543582439	,1.0459937292	,-2.6167802811	,0.5329190928	,2.2503793240	,-2.6167307536
0	,1	,0.0137649337	,0.0030595029	,3.0542943478	,1.0459694105	,-2.6167204380	,0.5329269606	,2.2503383160	,-2.6167550723
0	,1	,0.0136981457	,-0.0125721106	,3.0542981625	,1.0459818083	,-2.6167359352	,0.5329469877	,2.2503306866	,-2.6167472045
0	,1	,0.0136282789	,-0.0043733427	,3.0543539524	,1.0459169584	,-2.6167607307	,0.5329910952	,2.2503347397	,-2.6167188326
0	,1	,0.0136930319	,0.0125687979	,3.0542702675	,1.0459453303	,-2.6166956425	,0.5330630976	,2.2503306866	,-2.6166868846
0	,1	,0.0137390951	,0.0121074691	,3.0542941093	,1.0459458071	,-2.6167161465	,0.5330347258	,2.2503426075	,-2.6166868846
0	,1	,0.0143045587	,0.0197225604	,3.0543661118	,1.0459331709	,-2.6166479588	,0.5330425936	,2.2503466606	,-2.6167069117
0	,1	,0.0142489839	,0.0207296927	,3.0542423725	,1.0459331709	,-2.6166839600	,0.5330828863	,2.2502825260	,-2.6167317072
0	,1	,0.0144464783	,0.0348344259	,3.0543060303	,1.0459255415	,-2.6166675091	,0.5330986220	,2.2502748966	,-2.6167231242
0	,1	,0.0141404998	,0.0365876257	,3.0542819500	,1.0459095675	,-2.6166718006	,0.5331265169	,2.2503187656	,-2.6166468302
0	,1	,0.0141563015	,0.0382104218	,3.0542862415	,1.0458974081	,-2.6166603565	,0.5331587034	,2.2503030300	,-2.6166175048
0	,1	,0.0138458814	,0.0446649641	,3.0543420315	,1.0458690363	,-2.6166563034	,0.5331906515	,2.2502908707	,-2.6166628043
0	,1	,0.0141008394	,0.0539288931	,3.0543141365	,1.0458606917	,-2.6166198254	,0.5332063872	,2.2502663136	,-2.6166139285
0	,1	,0.0141833983	,0.0624045804	,3.0543141365	,1.0458854872	,-2.6166439056	,0.5332709986	,2.2503273487	,-2.6166628043
0	,1	,0.0144283604	,0.0669420213	,3.0543260574	,1.0458816725	,-2.6166281700	,0.5332664686	,2.2502830029	,-2.6166585127
0	,1	,0.0145738572	,0.0854687095	,3.0543220043	,1.0458411413	,-2.6166527271	,0.5333306032	,2.2502663136	,-2.6166585127
0	,1	,0.0147221060	,0.0697299093	,3.0543181896	,1.0458978850	,-2.6166117191	,0.5333544451	,2.2502954006	,-2.6166303794
0	,1	,0.0143440198	,0.0866925791	,3.0543141365	,1.0458783346	,-2.6166405678	,0.5333816248	,2.2502427101	,-2.6166637580
0	,1	,0.0141560491	,0.1068484113	,3.0542979240	,1.0458254057	,-2.6166117191	,0.5334419447	,2.2502627373	,-2.6166346709
0	,1	,0.0141560491	,0.1068484113	,3.0542979240	,1.0458254057	,-2.6166117191	,0.5334419447	,2.2502627373	,-2.6166346709
0	,1	,0.0135830278	,0.1264777333	,3.0543181896	,1.0458296972	,-2.6166362762	,0.5335182387	,2.2502672672	,-2.6166475455
0	,1	,0.0142364828	,0.1317128390	,3.0542659760	,1.0458058554	,-2.6166322231	,0.5335218149	,2.2501950264	,-2.6165908019
0	,1	,0.0142854145	,0.1375251561	,3.0543177128	,1.0458058554	,-2.6165640354	,0.5336183745	,2.2502028942	,-2.6166070143
0	,1	,0.0150484405	,0.1290792078	,3.0543060303	,1.0458101469	,-2.6166043282	,0.5336264807	,2.2502310276	,-2.6165829341
0	,1	,0.0147571750	,0.1518823057	,3.0543379784	,1.0458058554	,-2.6165764332	,0.5336057383	,2.2502470016	,-2.6166079680
0	,1	,0.0145902662	,0.1613038927	,3.0542623997	,1.0457851130	,-2.6166002750	,0.5336333948	,2.2502229214	,-2.6165581385
0	,1	,0.0145485746	,0.1589012742	,3.0542860031	,1.0458020407	,-2.6165919304	,0.5337340075	,2.2502114773	,-2.6166036765
0	,1	,0.0146663496	,0.1729229093	,3.0543141365	,1.0457741457	,-2.6165888309	,0.5337294775	,2.2501831055	,-2.6165581385
0	,1	,0.0149955964	,0.1704924703	,3.0543744564	,1.0457579333	,-2.6165401936	,0.5337733465	,2.2502071857	,-2.6165710131
0	,1	,0.0159876551	,0.1598203480	,3.0543701649	,1.0457660395	,-2.6165237427	,0.5338422495	,2.2502031326	,-2.6165753047
0	,1	,0.0156702828	,0.1821982414	,3.0543382168	,1.0457414824	,-2.6164999008	,0.5337933737	,2.2501995564	,-2.6165676753
0	,1	,0.0158998817	,0.1705420613	,3.0543141365	,1.0457498270	,-2.6165318489	,0.5338617998	,2.2501704693	,-2.6165426413
0	,1	,0.0161635540	,0.1780714840	,3.0542821884	,1.0457705694	,-2.6165764332	,0.5338813502	,2.2501668930	,-2.6165633837
0	,1	,0.0160374437	,0.1767026782	,3.0543060303	,1.0457264620	,-2.6165237427	,0.5338894564	,2.2501590252	,-2.6164980570
0	,1	,0.0162980705	,0.1817891598	,3.0543100834	,1.0457100111	,-2.6164996624	,0.5338851649	,2.2501070499	,-2.6165109316
0	,1	,0.0162517335	,0.1883813590	,3.0542941093	,1.0457421976	,-2.6164801121	,0.5339895922	,2.2501590252	,-2.6165350119
0	,1	,0.0170868393	,0.1821702123	,3.0543220043	,1.0456415850	,-2.6165039539	,0.5340210634	,2.2501065731	,-2.6165066401
0	,1	,0.0178896561	,0.1860821247	,3.0543260574	,1.0457107264	,-2.6165204048	,0.5340367991	,2.2501189709	,-2.6164944808
0	,1	,0.0179020986	,0.1655431092	,3.0543308258	,1.0456382471	,-2.6165204048	,0.5340565878	,2.2501430511	,-2.6164739768
0	,1	,0.0180894155	,0.1824459583	,3.0543141365	,1.0456580359	,-2.6164801121	,0.5340844828	,2.2501275539	,-2.6164541880
0	,1	,0.0178495161	,0.1893970370	,3.0542981625	,1.0456375319	,-2.6164159775	,0.5341283518	,2.2501599789	,-2.6164620558
0	,1	,0.0182919446	,0.1811486632	,3.0542695522	,1.0456742483	,-2.6164355278	,0.5341765124	,2.2501032352	,-2.6164293925
0	,1	,0.0185458921	,0.1748954952	,3.0543179512	,1.0456055838	,-2.6164562702	,0.5341803271	,2.2500865459	,-2.6164706389
0	,1	,0.0190613549	,0.1685685664	,3.0543224812	,1.0456582743	,-2.6164727211	,0.5342847544	,2.2501156330	,-2.6164138953
0	,1	,0.0196999460	,0.1594300568	,3.0543460846	,1.0456585127	,-2.6165161133	,0.5343486506	,2.2501440048	,-2.6164541880
0	,1	,0.0197111666	,0.1486964077	,3.0543663502	,1.0456868845	,-2.6164438725	,0.5343722540	,2.2501075268	,-2.6164301077
0	,1	,0.0194605030	,0.1520697474	,3.0543460846	,1.0456015307	,-2.6164128780	,0.5344325739	,2.2500669956	,-2.6164267699
0	,1	,0.0195484795	,0.1329406351	,3.0543220043	,1.0456263262	,-2.6164562702	,0.5343755919	,2.2500829697	,-2.6164224784
0	,1	,0.0201055352	,0.1269642264	,3.0542821884	,1.0455819803	,-2.6164603233	,0.5345443922	,2.2500345707	,-2.6163941065
0	,1	,0.0203235056	,0.1011392921	,3.0543699265	,1.0456263262	,-2.6163961887	,0.5345517832	,2.2500591278	,-2.6163829009
0	,1	,0.0204659924	,0.0974359512	,3.0543060303	,1.0455900866	,-2.6163806915	,0.5346123415	,2.2500870228	,-2.6163657347
0	,1	,0.0205158778	,0.0744887590	,3.0543262959	,1.0456022459	,-2.6164364815	,0.5346037584	,2.2500262260	,-2.6163983981
0	,1	,0.0203587562	,0.0930999517	,3.0543620586	,1.0456306177	,-2.6163487434	,0.5346914965	,2.2499942780	,-2.6163786093
0	,1	,0.0208675358	,0.0715621561	,3.0543546677	,1.0456268030	,-2.6163921356	,0.5347191530	,2.2500762939	,-2.6163657347
0	,1	,0.0208669174	,0.0419120491	,3.0543220043	,1.0455702978	,-2.6164002419	,0.5347916323	,2.2500145435	,-2.6163786093
0	,1	,0.0207792651	,0.0569668636	,3.0543463230	,1.0455543238	,-2.6163566113	,0.5347911555	,2.2500154972	,-2.6163871924
0	,1	,0.0210739225	,0.0279240254	,3.0542781353	,1.0455378729	,-2.6163814068	,0.5348428923	,2.2499575615	,-2.6163416545
0	,1	,0.0213225484	,0.0016377976	,3.0543539524	,1.0455619532	,-2.6163692474	,0.5349551874	,2.2499985695	,-2.6163261572
0	,1	,0.0210968908	,-0.0053326050	,3.0543100834	,1.0455860335	,-2.6163730621	,0.5349110800	,2.2499575615	,-2.6163304488
0	,1	,0.0212714653	,-0.0314799547	,3.0542781353	,1.0455216604	,-2.6163566113	,0.5350069243	,2.2499301434	,-2.6163185279
0	,1	,0.0213131439	,-0.0404678136	,3.0543060303	,1.0455826956	,-2.6162998676	,0.5350634295	,2.2500112057	,-2.6162934939
0	,1	,0.0215763636	,-0.0669775158	,3.0543301105	,1.0455745894	,-2.6163079739	,0.5350629526	,2.2499866486	,-2.6163261572
0	,1	,0.0207312889	,-0.0605088361	,3.0543417931	,1.0455702978	,-2.6163938046	,0.5351144510	,2.2499866486	,-2.6162737052
0	,1	,0.0198764913	,-0.0824792832	,3.0542981625	,1.0455097395	,-2.6163122654	,0.5351905066	,2.2499828339	,-2.6163063685
0	,1	,0.0190104805	,-0.0797505081	,3.0542383194	,1.0455056864	,-2.6163246632	,0.5351945597	,2.2499382496	,-2.6162822882
0	,1	,0.0188236423	,-0.0979784057	,3.0542662144	,1.0455102164	,-2.6162366867	,0.5352384287	,2.2499551773	,-2.6163185279
0	,1	,0.0181629397	,-0.0995435119	,3.0542771816	,1.0455183226	,-2.6162531376	,0.5353190142	,2.2499022484	,-2.6162291209
0	,1	,0.0184823740	,-0.1086790487	,3.0543463230	,1.0455226141	,-2.6162977219	,0.5352699000	,2.2498779297	,-2.6162455718
0	,1	,0.0185048766	,-0.1194250584	,3.0543460846	,1.0455385882	,-2.6162645817	,0.5353738505	,2.2499103546	,-2.6162255446
0	,1	,0.0175750535	,-0.1364718676	,3.0543060303	,1.0455145079	,-2.6163058281	,0.5353693205	,2.2499270439	,-2.6162255446
0	,1	,0.0170855224	,-0.1421317607	,3.0543906689	,1.0454544264	,-2.6162602901	,0.5354699331	,2.2498986721	,-2.6162341277
0	,1	,0.0167961810	,-0.1348138154	,3.0543580055	,1.0454987723	,-2.6162612438	,0.5354377466	,2.2498943806	,-2.6161974112
0	,1	,0.0168691780	,-0.1501469165	,3.0543341637	,1.0454704004	,-2.6162726879	,0.5355102259	,2.2498784065	,-2.6162419955
0	,1	,0.0153615260	,-0.1379450262	,3.0543744564	,1.0454742151	,-2.6162407398	,0.5355779368	,2.2498908043	,-2.6161974112
0	,1	,0.0148511073	,-0.1387953907	,3.0543463230	,1.0454587179	,-2.6162655354	,0.5355941492	,2.2498705387	,-2.6161974112
0	,1	,0.0140052941	,-0.1621047854	,3.0543100834	,1.0453948218	,-2.6162168980	,0.5356179911	,2.2498500347	,-2.6162188689
0	,1	,0.0137450574	,-0.1441270113	,3.0543060303	,1.0454553801	,-2.6162571907	,0.5355855662	,2.2498908043	,-2.6162222067
0	,1	,0.0130051635	,-0.1370938569	,3.0543298721	,1.0454467970	,-2.6162209511	,0.5356575686	,2.2498865128	,-2.6161621253
0	,1	,0.0129049867	,-0.1291358024	,3.0543181896	,1.0453662115	,-2.6161887646	,0.5356899935	,2.2498791218	,-2.6161819140
0	,1	,0.0131241437	,-0.1426936537	,3.0543022156	,1.0454227167	,-2.6161816120	,0.5356976229	,2.2498745918	,-2.6161375682
0	,1	,0.0128793316	,-0.1318973601	,3.0543301105	,1.0454150873	,-2.6162941456	,0.5357734400	,2.2498550415	,-2.6161502043
0	,1	,0.0130002238	,-0.1570751071	,3.0542659760	,1.0453781325	,-2.6161856651	,0.5358256537	,2.2498271465	,-2.6161380450
0	,1	,0.0122647667	,-0.1313432604	,3.0543336868	,1.0453945833	,-2.6161484718	,0.5357772547	,2.2498669624	,-2.6161337535
0	,1	,0.0117824646	,-0.1308623999	,3.0542662144	,1.0453781325	,-2.6161451340	,0.5358697611	,2.2498431206	,-2.6161380450
0	,1	,0.0120928902	,-0.1282419711	,3.0543336868	,1.0454031664	,-2.6161246300	,0.5359095770	,2.2497944832	,-2.6161301772
0	,1	,0.0118459240	,-0.1290436983	,3.0542979240	,1.0453790861	,-2.6161174774	,0.5359052855	,2.2497949600	,-2.6160650889
0	,1	,0.0118036224	,-0.1190761924	,3.0543460846	,1.0453585821	,-2.6160933971	,0.5359334189	,2.2497909069	,-2.6160813014
0	,1	,0.0113635007	,-0.1078295708	,3.0542862415	,1.0453345019	,-2.6161215305	,0.5359775263	,2.2497749329	,-2.6160736720
0	,1	,0.0110631436	,-0.1018816233	,3.0543622971	,1.0452980238	,-2.6160728931	,0.5359770495	,2.2497985363	,-2.6161063353
0	,1	,0.0116903596	,-0.0920596272	,3.0542740822	,1.0453755099	,-2.6160852909	,0.5359770495	,2.2497630119	,-2.6160693804
0	,1	,0.0111953737	,-0.0904673338	,3.0543100834	,1.0453798014	,-2.6161088943	,0.5360123354	,2.2497470379	,-2.6160331408
0	,1	,0.0118649146	,-0.0961651057	,3.0542736053	,1.0452901560	,-2.6160490513	,0.5360407072	,2.2497591972	,-2.6160615126
0	,1	,0.0115160709	,-0.0811807513	,3.0543262959	,1.0453354555	,-2.6160416603	,0.5360690790	,2.2497432232	,-2.6160417239
0	,1	,0.0114631727	,-0.0859520882	,3.0543017387	,1.0453027922	,-2.6160697937	,0.5360883909	,2.2497346401	,-2.6160014311
0	,1	,0.0113709774	,-0.0831364244	,3.0542616844	,1.0453149515	,-2.6160211563	,0.5361162859	,2.2497632504	,-2.6160622279
0	,1	,0.0111069465	,-0.0769357383	,3.0543222427	,1.0452908713	,-2.6160218716	,0.5361448961	,2.2496981621	,-2.6160298030
0	,1	,0.0110750720	,-0.0618539602	,3.0542981625	,1.0452505785	,-2.6160302162	,0.5361763674	,2.2497515678	,-2.6159971396
0	,1	,0.0108950539	,-0.0417543799	,3.0543060303	,1.0452629763	,-2.6160497665	,0.5362531382	,2.2496819496	,-2.6159928481
0	,1	,0.0114402678	,-0.0432142541	,3.0543904305	,1.0452627379	,-2.6159412861	,0.5362209517	,2.2497313023	,-2.6160460154
0	,1	,0.0122835115	,-0.0407087505	,3.0543501377	,1.0453035074	,-2.6159980297	,0.5362087923	,2.2497229576	,-2.6160014311
0	,1	,0.0127755236	,-0.0350830145	,3.0543904305	,1.0452102858	,-2.6159651279	,0.5362846094	,2.2497186661	,-2.6159730593
0	,1	,0.0130622927	,-0.0278877020	,3.0542695522	,1.0452632147	,-2.6159939766	,0.5363251406	,2.2496948242	,-2.6159406344
0	,1	,0.0128949257	,-0.0117769204	,3.0542898178	,1.0452391344	,-2.6159493923	,0.5363206106	,2.2496948242	,-2.6159859339
0	,1	,0.0130759245	,-0.0064487299	,3.0543260574	,1.0451950270	,-2.6159090996	,0.5363003451	,2.2496619225	,-2.6159406344
0	,1	,0.0130147440	,-0.0158690531	,3.0542981625	,1.0452474791	,-2.6159453392	,0.5363842684	,2.2496705055	,-2.6159942786
0	,1	,0.0129072033	,0.0105084963	,3.0543420315	,1.0452644068	,-2.6159536839	,0.5364245611	,2.2497034073	,-2.6158881823
0	,1	,0.0128244171	,0.0271596760	,3.0543382168	,1.0452362734	,-2.6158893108	,0.5364278990	,2.2496552467	,-2.6159172694
0	,1	,0.0128999725	,0.0266957022	,3.0543577671	,1.0451585489	,-2.6159214973	,0.5364557940	,2.2496256828	,-2.6159172694
0	,1	,0.0133739747	,0.0269002337	,3.0543420315	,1.0451628405	,-2.6158976555	,0.5365044314	,2.2496426105	,-2.6158066432
0	,1	,0.0134543171	,0.0255549122	,3.0543062687	,1.0451790529	,-2.6159141064	,0.5365199286	,2.2496104240	,-2.6158846060
0	,1	,0.0131974882	,0.0500307009	,3.0543141365	,1.0451432902	,-2.6159265041	,0.5365680891	,2.2496628761	,-2.6158564726
